date,optionID,optionK,optionName,volumeValue,open,high,low,close,SettlementPrice,volume,open interest,uplimit,downlimit,Delta,Gamma,Vega,Theta,Rho
2016/3/18,10000579,2.15,50ETF购2016年4月2.15,"9,648,197.00",0.0621,0.08,0.0621,0.0731,0.0731,"13,277","16,690",0.2703,0.0001,0.511,2.131,0.284,-0.366,0.113
2016/3/18,10000580,1.95,50ETF沽2016年4月1.95,"912,228.00",0.0303,0.031,0.0234,0.0259,0.0259,"3,475","7,256",0.2084,0.0001,-0.184,1.089,0.19,-0.28,-0.047
2016/3/18,10000581,2,50ETF沽2016年4月2.00,"1,361,432.00",0.0423,0.0432,0.0335,0.0371,0.0371,"3,672","8,430",0.231,0.0001,-0.246,1.311,0.225,-0.324,-0.063
2016/3/18,10000582,2.05,50ETF沽2016年4月2.05,"2,854,461.00",0.0574,0.0588,0.045,0.0518,0.0518,"5,568","10,773",0.258,0.0001,-0.318,1.507,0.254,-0.359,-0.081
2016/3/18,10000583,2.1,50ETF沽2016年4月2.10,"4,664,327.00",0.0793,0.0801,0.063,0.071,0.071,"6,598","8,499",0.2896,0.0001,-0.399,1.645,0.275,-0.381,-0.103
2016/3/18,10000584,2.15,50ETF沽2016年4月2.15,"5,336,376.00",0.1042,0.1061,0.0854,0.0955,0.0955,"5,636","6,853",0.3222,0.0001,-0.483,1.693,0.284,-0.389,-0.125
2016/3/18,10000585,1.85,50ETF购2016年4月1.85,"3,593,827.00",0.2761,0.3049,0.2699,0.29,0.29,"1,243","3,169",0.4952,0.0688,1,0,0,-0.054,0.205
2016/3/18,10000586,1.9,50ETF购2016年4月1.90,"1,397,424.00",0.2373,0.2579,0.2283,0.2439,0.2439,572,"1,611",0.4452,0.0188,1,0,0,-0.055,0.21
2016/3/18,10000587,1.85,50ETF沽2016年4月1.85,"748,343.00",0.0142,0.0158,0.011,0.0119,0.0119,"5,929","17,450",0.1716,0.0001,-0.095,0.663,0.12,-0.186,-0.024
2016/3/18,10000588,1.9,50ETF沽2016年4月1.90,"825,645.00",0.0211,0.0216,0.0171,0.0182,0.0182,"4,308","8,453",0.1893,0.0001,-0.136,0.868,0.155,-0.237,-0.034
2016/3/18,10000589,2.2,50ETF购2016年4月2.20,"3,570,529.00",0.045,0.0593,0.045,0.052,0.052,"6,839","9,794",0.2478,0.0001,0.407,2.074,0.277,-0.351,0.091
2016/3/18,10000590,2.2,50ETF沽2016年4月2.20,"2,601,993.00",0.1363,0.137,0.1138,0.1292,0.1292,"2,086","3,523",0.3555,0.0001,-0.56,1.583,0.281,-0.403,-0.148
2016/3/18,10000591,2.2,50ETF购2016年9月2.20,"1,317,587.00",0.1201,0.1334,0.115,0.133,0.133,"1,048","1,904",0.3214,0.0001,0.506,1.1,0.627,-0.162,0.512
2016/3/18,10000592,2.2,50ETF沽2016年9月2.20,"639,329.00",0.2751,0.2751,0.248,0.2525,0.2525,249,973,0.5033,0.0769,-0.461,0.663,0.624,-0.184,-0.668
2016/3/18,10000593,2.25,50ETF购2016年4月2.25,"3,847,400.00",0.033,0.0418,0.031,0.0353,0.0353,"10,609","8,512",0.2302,0.0001,0.31,1.899,0.252,-0.313,0.07
2016/3/18,10000594,2.25,50ETF沽2016年4月2.25,"1,881,988.00",0.1707,0.1735,0.135,0.159,0.159,"1,179","1,504",0.3922,0.0001,-0.639,1.539,0.267,-0.365,-0.17
2016/3/18,10000595,2.25,50ETF购2016年9月2.25,"398,184.00",0.1014,0.1151,0.0977,0.1122,0.1122,366,415,0.295,0.0001,0.453,1.095,0.622,-0.158,0.462
2016/3/18,10000596,2.25,50ETF沽2016年9月2.25,"969,151.00",0.3078,0.3078,0.2792,0.2792,0.2832,333,405,0.5324,0.106,-0.492,0.661,0.627,-0.184,-0.72
2016/3/17,10000287,2.65,50ETF购2016年3月2.65,167,0.0001,0.0001,0.0001,0.0001,0.0002,167,"3,481",0.1621,0.0001,0.004,0.072,0.003,-0.065,0
2016/3/17,10000288,2.7,50ETF购2016年3月2.70,71,0.0001,0.0001,0.0001,0.0001,0.0002,71,"3,735",0.1571,0.0001,0.002,0.038,0.002,-0.034,0
2016/3/17,10000289,2.75,50ETF购2016年3月2.75,42,0.0001,0.0001,0.0001,0.0001,0.0002,42,"2,911",0.1521,0.0001,0.003,0.041,0.002,-0.045,0
2016/3/17,10000290,2.8,50ETF购2016年3月2.80,11,0.0001,0.0002,0.0001,0.0002,0.0002,9,"3,160",0.1471,0.0001,0.003,0.044,0.002,-0.056,0
2016/3/17,10000291,2.85,50ETF购2016年3月2.85,38,0.0003,0.0003,0.0001,0.0002,0.0002,34,"5,565",0.1421,0.0001,0.002,0.026,0.001,-0.034,0
2016/3/17,10000292,2.65,50ETF沽2016年3月2.65,"1,303,939.00",0.5394,0.5394,0.498,0.526,0.526,251,183,0.7634,0.3364,-0.927,0.457,0.038,-1.186,-0.042
2016/3/17,10000293,2.7,50ETF沽2016年3月2.70,"855,499.00",0.5893,0.5893,0.5588,0.5809,0.5734,150,287,0.8134,0.3864,-0.945,0.369,0.031,-0.928,-0.043
2016/3/17,10000294,2.75,50ETF沽2016年3月2.75,"1,094,778.00",0.6392,0.64,0.5989,0.626,0.626,176,324,0.8628,0.4358,-0.934,0.377,0.035,-1.244,-0.044
2016/3/17,10000295,2.8,50ETF沽2016年3月2.80,"875,263.00",0.6892,0.6892,0.6489,0.6728,0.6728,131,364,0.9135,0.4865,-0.953,0.297,0.027,-0.897,-0.045
2016/3/17,10000296,2.85,50ETF沽2016年3月2.85,"1,413,926.00",0.7392,0.7397,0.6989,0.7279,0.7275,195,643,0.9645,0.5375,-0.932,0.336,0.036,-1.457,-0.045
2016/3/17,10000297,2.9,50ETF购2016年3月2.90,302,0.0001,0.0002,0.0001,0.0001,0.0001,299,"24,312",0.1371,0.0001,0,0,0,0,0
2016/3/17,10000298,2.9,50ETF沽2016年3月2.90,"1,741,356.00",0.7891,0.7897,0.7489,0.7778,0.7774,224,"1,209",1.0132,0.5862,-0.935,0.312,0.035,-1.475,-0.046
2016/3/17,10000307,2.4,50ETF购2016年3月2.40,"5,118.00",0.0004,0.0008,0.0001,0.0002,0.0002,955,"8,258",0.1872,0.0001,0.005,0.147,0.004,-0.041,0
2016/3/17,10000308,2.45,50ETF购2016年3月2.45,155,0.0001,0.0003,0.0001,0.0003,0.0002,80,"5,154",0.1822,0.0001,0.005,0.127,0.004,-0.049,0
2016/3/17,10000309,2.5,50ETF购2016年3月2.50,230,0.0003,0.0003,0.0002,0.0002,0.0002,94,"5,827",0.1771,0.0001,0.003,0.075,0.003,-0.034,0
2016/3/17,10000310,2.55,50ETF购2016年3月2.55,"1,225.00",0.0003,0.0005,0.0002,0.0002,0.0002,332,"3,505",0.1721,0.0001,0.003,0.074,0.003,-0.043,0
2016/3/17,10000311,2.6,50ETF购2016年3月2.60,534,0.0002,0.0003,0.0001,0.0001,0.0002,312,"4,588",0.1671,0.0001,0.001,0.032,0.001,-0.018,0
2016/3/17,10000312,2.4,50ETF沽2016年3月2.40,"4,240,204.00",0.2903,0.295,0.2442,0.2738,0.2738,"1,576","1,191",0.5105,0.0835,-0.913,0.883,0.044,-0.788,-0.037
2016/3/17,10000313,2.45,50ETF沽2016年3月2.45,"1,215,894.00",0.3397,0.3407,0.2983,0.3243,0.3243,379,392,0.5637,0.1367,-0.917,0.742,0.042,-0.878,-0.038
2016/3/17,10000314,2.5,50ETF沽2016年3月2.50,"756,209.00",0.3896,0.3926,0.3492,0.3745,0.3745,204,449,0.6136,0.1866,-0.922,0.633,0.04,-0.932,-0.039
2016/3/17,10000315,2.55,50ETF沽2016年3月2.55,"2,937,004.00",0.4395,0.4507,0.399,0.4259,0.4259,686,713,0.6616,0.2346,-0.919,0.574,0.041,-1.098,-0.04
2016/3/17,10000316,2.6,50ETF沽2016年3月2.60,"702,956.00",0.4894,0.491,0.448,0.476,0.476,150,296,0.7135,0.2865,-0.923,0.51,0.04,-1.152,-0.041
2016/3/17,10000321,2.35,50ETF购2016年3月2.35,"2,916.00",0.0006,0.001,0.0003,0.0005,0.0005,422,"9,478",0.1925,0.0001,0.017,0.438,0.012,-0.123,0.001
2016/3/17,10000322,2.35,50ETF沽2016年3月2.35,"1,097,060.00",0.2413,0.2437,0.1963,0.2267,0.2241,503,"1,194",0.4609,0.0339,-0.899,1.123,0.049,-0.768,-0.036
2016/3/17,10000327,2.3,50ETF购2016年3月2.30,"10,397.00",0.0008,0.0015,0.0005,0.0005,0.0006,"1,089","14,650",0.1979,0.0001,0.022,0.673,0.015,-0.129,0.001
2016/3/17,10000328,2.3,50ETF沽2016年3月2.30,"1,001,580.00",0.1927,0.1939,0.1483,0.1757,0.1757,574,984,0.4153,0.0001,-0.869,1.527,0.058,-0.826,-0.034
2016/3/17,10000333,2.25,50ETF购2016年3月2.25,"60,744.00",0.0022,0.004,0.0013,0.0016,0.0016,"2,631","14,918",0.204,0.0001,0.056,1.592,0.031,-0.243,0.002
2016/3/17,10000334,2.25,50ETF沽2016年3月2.25,"1,500,518.00",0.1477,0.1477,0.1011,0.1303,0.1273,"1,230",918,0.367,0.0001,-0.829,2.181,0.07,-0.835,-0.032
2016/3/17,10000345,2.15,50ETF购2016年3月2.15,"5,887,529.00",0.0169,0.0305,0.0126,0.0172,0.0172,"28,711","25,199",0.2275,0.0001,0.398,6.241,0.106,-0.74,0.014
2016/3/17,10000346,2.2,50ETF购2016年3月2.20,"998,763.00",0.0057,0.0117,0.0036,0.0044,0.0044,"13,403","22,155",0.2127,0.0001,0.144,3.708,0.063,-0.427,0.005
2016/3/17,10000347,2.15,50ETF沽2016年3月2.15,"8,924,333.00",0.055,0.0665,0.0275,0.0406,0.0406,"20,962","7,359",0.2795,0.0001,-0.578,4.995,0.108,-0.882,-0.021
2016/3/17,10000348,2.2,50ETF沽2016年3月2.20,"4,530,250.00",0.099,0.1008,0.0588,0.08,0.08,"5,791","2,423",0.3235,0.0001,-0.756,3.404,0.086,-0.818,-0.028
2016/3/17,10000373,1.95,50ETF购2016年3月1.95,"5,722,892.00",0.1613,0.2025,0.1578,0.1735,0.182,"3,144","4,471",0.3985,0.0001,1,0,0,-0.057,0.032
2016/3/17,10000374,2,50ETF购2016年3月2.00,"11,540,388.00",0.1177,0.1535,0.109,0.1255,0.132,"8,750","7,272",0.3485,0.0001,1,0,0,-0.058,0.033
2016/3/17,10000375,2.05,50ETF购2016年3月2.05,"20,603,438.00",0.0771,0.1061,0.0666,0.0785,0.082,"23,828","11,272",0.2985,0.0001,1,0,0,-0.06,0.034
2016/3/17,10000376,2.1,50ETF购2016年3月2.10,"19,168,178.00",0.0399,0.062,0.0324,0.0405,0.0405,"40,569","17,025",0.2494,0.0001,0.753,6.373,0.087,-0.516,0.026
2016/3/17,10000377,1.95,50ETF沽2016年3月1.95,"121,708.00",0.0039,0.0039,0.0004,0.0005,0.0005,"8,023","20,218",0.1805,0.0001,-0.014,0.407,0.01,-0.093,-0.001
2016/3/17,10000378,2,50ETF沽2016年3月2.00,"441,985.00",0.0079,0.0082,0.0009,0.0012,0.0012,"13,472","21,614",0.1947,0.0001,-0.036,1.031,0.022,-0.182,-0.001
2016/3/17,10000379,2.05,50ETF沽2016年3月2.05,"1,212,203.00",0.016,0.016,0.0025,0.0046,0.0046,"16,395","23,068",0.2143,0.0001,-0.123,2.747,0.056,-0.444,-0.004
2016/3/17,10000380,2.1,50ETF沽2016年3月2.10,"5,311,117.00",0.03,0.0305,0.0096,0.0152,0.0152,"27,803","17,947",0.2419,0.0001,-0.317,4.915,0.098,-0.754,-0.012
2016/3/17,10000399,1.8,50ETF购2016年3月1.80,"4,605,855.00",0.3096,0.3557,0.3041,0.3249,0.332,"1,391","4,035",0.5485,0.1215,1,0,0,-0.053,0.03
2016/3/17,10000400,1.85,50ETF购2016年3月1.85,"2,372,665.00",0.2588,0.3,0.255,0.2749,0.282,849,"1,491",0.4985,0.0715,1,0,0,-0.054,0.031
2016/3/17,10000401,1.9,50ETF购2016年3月1.90,"5,348,345.00",0.2087,0.2544,0.2048,0.2231,0.232,"2,310","2,827",0.4485,0.0215,1,0,0,-0.056,0.032
2016/3/17,10000402,1.8,50ETF沽2016年3月1.80,"3,252.00",0.0004,0.0004,0.0001,0.0002,0.0002,"1,339","38,322",0.1471,0.0001,-0.004,0.089,0.003,-0.051,0
2016/3/17,10000403,1.85,50ETF沽2016年3月1.85,"6,688.00",0.0009,0.0009,0.0001,0.0002,0.0002,"1,338","15,614",0.1572,0.0001,-0.006,0.138,0.005,-0.061,0
2016/3/17,10000404,1.9,50ETF沽2016年3月1.90,"17,322.00",0.0018,0.0018,0.0001,0.0002,0.0003,"2,895","17,045",0.1681,0.0001,-0.009,0.226,0.007,-0.074,0
2016/3/17,10000449,2.2,50ETF购2016年6月2.20,"449,444.00",0.0709,0.0841,0.0668,0.0774,0.0771,580,"2,716",0.2751,0.0001,0.443,1.585,0.437,-0.208,0.234
2016/3/17,10000450,2.25,50ETF购2016年6月2.25,"142,891.00",0.0582,0.0688,0.058,0.0631,0.0631,226,"2,069",0.2575,0.0001,0.375,1.463,0.42,-0.204,0.199
2016/3/17,10000451,2.3,50ETF购2016年6月2.30,"599,489.00",0.046,0.0563,0.0458,0.0501,0.0513,"1,182","8,342",0.2428,0.0001,0.316,1.329,0.394,-0.195,0.168
2016/3/17,10000452,2.35,50ETF购2016年6月2.35,"243,702.00",0.0382,0.0456,0.0368,0.0409,0.0409,586,"3,077",0.228,0.0001,0.263,1.194,0.361,-0.181,0.14
2016/3/17,10000453,2.4,50ETF购2016年6月2.40,"246,757.00",0.031,0.0369,0.0298,0.0325,0.0325,731,"4,969",0.2165,0.0001,0.217,1.056,0.326,-0.165,0.116
2016/3/17,10000454,2.2,50ETF沽2016年6月2.20,"265,941.00",0.233,0.233,0.2012,0.2154,0.2132,124,"1,201",0.4557,0.0287,-0.5,0.861,0.442,-0.306,-0.345
2016/3/17,10000455,2.25,50ETF沽2016年6月2.25,"144,717.00",0.2695,0.2695,0.2317,0.2428,0.249,58,745,0.4908,0.0638,-0.537,0.831,0.44,-0.312,-0.376
2016/3/17,10000456,2.3,50ETF沽2016年6月2.30,"443,815.00",0.308,0.308,0.2721,0.285,0.2869,152,"1,633",0.5305,0.1035,-0.571,0.796,0.435,-0.315,-0.405
2016/3/17,10000457,2.35,50ETF沽2016年6月2.35,"96,173.00",0.348,0.348,0.3177,0.3278,0.3266,29,"2,346",0.5704,0.1434,-0.601,0.758,0.427,-0.318,-0.433
2016/3/17,10000458,2.4,50ETF沽2016年6月2.40,"479,052.00",0.4,0.4,0.3553,0.3631,0.3631,128,"3,215",0.6132,0.1862,-0.633,0.734,0.417,-0.309,-0.461
2016/3/17,10000459,2.15,50ETF购2016年6月2.15,"676,711.00",0.084,0.1024,0.084,0.0941,0.0941,717,"2,872",0.295,0.0001,0.52,1.679,0.441,-0.205,0.274
2016/3/17,10000460,2.15,50ETF沽2016年6月2.15,"564,402.00",0.1984,0.1984,0.17,0.1806,0.1811,310,"2,345",0.4181,0.0001,-0.459,0.876,0.439,-0.3,-0.312
2016/3/17,10000463,2.45,50ETF购2016年6月2.45,"315,668.00",0.0248,0.0297,0.024,0.0265,0.0265,"1,172","3,860",0.2055,0.0001,0.181,0.922,0.292,-0.15,0.097
2016/3/17,10000464,2.5,50ETF购2016年6月2.50,"150,820.00",0.0204,0.0236,0.0194,0.022,0.022,702,"4,043",0.1962,0.0001,0.152,0.8,0.261,-0.138,0.082
2016/3/17,10000465,2.45,50ETF沽2016年6月2.45,"1,789,463.00",0.4332,0.4332,0.3983,0.4045,0.4045,438,"2,802",0.6586,0.2316,-0.658,0.697,0.406,-0.307,-0.487
2016/3/17,10000466,2.5,50ETF沽2016年6月2.50,"272,507.00",0.4806,0.4806,0.4472,0.458,0.4568,60,"1,831",0.7062,0.2792,-0.668,0.639,0.402,-0.328,-0.507
2016/3/17,10000469,2.55,50ETF购2016年6月2.55,"60,666.00",0.0166,0.0192,0.0155,0.0174,0.0174,344,"2,111",0.1876,0.0001,0.125,0.688,0.228,-0.121,0.067
2016/3/17,10000470,2.55,50ETF沽2016年6月2.55,"200,409.00",0.5098,0.5177,0.493,0.5,0.5018,40,"1,156",0.7495,0.3225,-0.685,0.604,0.393,-0.33,-0.529
2016/3/17,10000473,2.6,50ETF购2016年6月2.60,"61,498.00",0.0135,0.0158,0.0127,0.0134,0.0141,429,"2,828",0.1797,0.0001,0.103,0.59,0.199,-0.107,0.055
2016/3/17,10000474,2.6,50ETF沽2016年6月2.60,"577,692.00",0.5563,0.5738,0.528,0.5382,0.5482,107,"1,566",0.7973,0.3703,-0.7,0.571,0.385,-0.333,-0.55
2016/3/17,10000477,2.65,50ETF购2016年6月2.65,"171,913.00",0.0111,0.0131,0.0103,0.0111,0.0115,"1,440","8,921",0.1725,0.0001,0.085,0.503,0.172,-0.095,0.046
2016/3/17,10000478,2.65,50ETF沽2016年6月2.65,"2,252,950.00",0.6051,0.6263,0.5748,0.5899,0.5899,373,"2,014",0.846,0.419,-0.72,0.547,0.373,-0.322,-0.572
2016/3/17,10000523,2.1,50ETF购2016年6月2.10,"680,684.00",0.1052,0.1237,0.1033,0.1123,0.1123,603,"2,891",0.3142,0.0001,0.609,1.761,0.425,-0.19,0.319
2016/3/17,10000524,2.1,50ETF沽2016年6月2.10,"263,258.00",0.1676,0.1676,0.1409,0.1461,0.1516,173,"1,003",0.3771,0.0001,-0.415,0.878,0.431,-0.291,-0.279
2016/3/17,10000529,2.05,50ETF购2016年6月2.05,"627,160.00",0.1265,0.1715,0.1249,0.1328,0.1328,450,"2,842",0.3344,0.0001,0.718,1.791,0.374,-0.159,0.377
2016/3/17,10000530,2.05,50ETF沽2016年6月2.05,"227,934.00",0.1394,0.1421,0.1187,0.1246,0.1249,180,"1,000",0.3439,0.0001,-0.37,0.867,0.418,-0.278,-0.246
2016/3/17,10000535,2,50ETF购2016年6月2.00,"322,065.00",0.1509,0.1704,0.1482,0.1601,0.1616,202,"1,536",0.3584,0.0001,0.84,1.521,0.269,-0.12,0.439
2016/3/17,10000536,2,50ETF沽2016年6月2.00,"246,444.00",0.1141,0.1141,0.0926,0.1025,0.1016,243,"1,663",0.3037,0.0001,-0.324,0.837,0.398,-0.263,-0.213
2016/3/17,10000541,1.95,50ETF购2016年6月1.95,"398,717.00",0.1805,0.205,0.1749,0.1888,0.1903,209,"2,315",0.3985,0.0001,1,0,0,-0.057,0.521
2016/3/17,10000542,1.95,50ETF沽2016年6月1.95,"302,849.00",0.0919,0.0926,0.074,0.081,0.081,365,"2,009",0.271,0.0001,-0.278,0.792,0.371,-0.244,-0.182
2016/3/17,10000551,1.85,50ETF购2016年6月1.85,"290,785.00",0.2433,0.2707,0.2395,0.2625,0.282,113,"1,177",0.4985,0.0715,1,0,0,-0.054,0.495
2016/3/17,10000552,1.9,50ETF购2016年6月1.90,"492,281.00",0.2092,0.2378,0.2061,0.2291,0.232,219,"1,477",0.4485,0.0215,1,0,0,-0.055,0.508
2016/3/17,10000553,1.85,50ETF沽2016年6月1.85,"200,502.00",0.0568,0.0568,0.0463,0.0486,0.0486,404,"2,325",0.2154,0.0001,-0.193,0.661,0.303,-0.197,-0.124
2016/3/17,10000554,1.9,50ETF沽2016年6月1.90,"117,143.00",0.0729,0.0729,0.0573,0.0638,0.064,183,"2,160",0.2416,0.0001,-0.235,0.73,0.34,-0.223,-0.152
2016/3/17,10000555,1.85,50ETF购2016年9月1.85,"387,885.00",0.2581,0.2791,0.2436,0.2723,0.282,150,"1,291",0.4985,0.0715,1,0,0,-0.053,0.986
2016/3/17,10000556,1.9,50ETF购2016年9月1.90,"411,847.00",0.2245,0.2485,0.2179,0.2363,0.2383,179,"1,109",0.4485,0.0215,1,0,0,-0.055,1.013
2016/3/17,10000557,1.95,50ETF购2016年9月1.95,"254,927.00",0.2048,0.22,0.1912,0.2099,0.2117,127,"1,317",0.4049,0.0001,1,0,0,-0.056,1.04
2016/3/17,10000558,2,50ETF购2016年9月2.00,"271,644.00",0.1751,0.1976,0.1734,0.19,0.1866,146,"1,453",0.3823,0.0001,0.807,1.319,0.43,-0.097,0.831
2016/3/17,10000559,2.05,50ETF购2016年9月2.05,"247,708.00",0.145,0.1698,0.145,0.1684,0.1631,153,"1,913",0.3615,0.0001,0.704,1.408,0.542,-0.117,0.725
2016/3/17,10000560,1.85,50ETF沽2016年9月1.85,"125,406.00",0.1071,0.1116,0.0991,0.1022,0.1016,120,"1,684",0.2662,0.0001,-0.243,0.515,0.491,-0.158,-0.336
2016/3/17,10000561,1.9,50ETF沽2016年9月1.90,"116,547.00",0.1284,0.1321,0.118,0.124,0.1217,94,"2,038",0.298,0.0001,-0.275,0.542,0.523,-0.169,-0.383
2016/3/17,10000562,1.95,50ETF沽2016年9月1.95,"40,177.00",0.1524,0.1565,0.1421,0.1421,0.1444,27,"1,928",0.3341,0.0001,-0.307,0.562,0.551,-0.179,-0.432
2016/3/17,10000563,2,50ETF沽2016年9月2.00,"143,117.00",0.1781,0.1848,0.1628,0.1693,0.1693,84,"1,636",0.372,0.0001,-0.338,0.577,0.574,-0.188,-0.483
2016/3/17,10000564,2.05,50ETF沽2016年9月2.05,"245,489.00",0.2061,0.21,0.1906,0.1977,0.1961,125,"1,805",0.4101,0.0001,-0.369,0.586,0.592,-0.195,-0.533
2016/3/17,10000567,1.8,50ETF购2016年6月1.80,"3,256,015.00",0.2798,0.315,0.277,0.3018,0.332,"1,107","5,092",0.5485,0.1215,1,0,0,-0.052,0.481
2016/3/17,10000568,1.8,50ETF沽2016年6月1.80,"762,056.00",0.0432,0.0435,0.0336,0.0381,0.0381,"1,999","8,028",0.1922,0.0001,-0.158,0.578,0.267,-0.177,-0.101
2016/3/17,10000569,1.8,50ETF购2016年9月1.80,"2,290,043.00",0.2941,0.3105,0.2758,0.3012,0.332,785,"4,578",0.5485,0.1215,1,0,0,-0.052,0.96
2016/3/17,10000570,1.8,50ETF沽2016年9月1.80,"1,221,549.00",0.0873,0.0922,0.0804,0.0845,0.0836,"1,415","9,729",0.2351,0.0001,-0.212,0.483,0.455,-0.145,-0.291
2016/3/17,10000571,2.1,50ETF购2016年9月2.10,"173,171.00",0.1321,0.1501,0.131,0.1422,0.1422,123,"2,976",0.3427,0.0001,0.621,1.403,0.597,-0.13,0.64
2016/3/17,10000572,2.1,50ETF沽2016年9月2.10,"169,539.00",0.2338,0.2415,0.2184,0.2213,0.2258,76,"1,088",0.4486,0.0286,-0.4,0.588,0.606,-0.203,-0.584
2016/3/17,10000573,2.15,50ETF购2016年9月2.15,"160,822.00",0.1166,0.127,0.1144,0.1223,0.125,132,"3,101",0.3234,0.0001,0.549,1.347,0.621,-0.138,0.566
2016/3/17,10000574,2.15,50ETF沽2016年9月2.15,"232,076.00",0.2694,0.2705,0.2529,0.2529,0.257,89,"1,632",0.4922,0.0652,-0.428,0.587,0.616,-0.208,-0.634
2016/3/17,10000575,1.95,50ETF购2016年4月1.95,"2,700,226.00",0.165,0.2026,0.1635,0.178,0.182,"1,481","2,975",0.3985,0.0001,1,0,0,-0.057,0.221
2016/3/17,10000576,2,50ETF购2016年4月2.00,"4,829,810.00",0.1286,0.1634,0.1253,0.1424,0.1424,"3,377","4,219",0.3485,0.0001,0.921,1.424,0.106,-0.12,0.207
2016/3/17,10000577,2.05,50ETF购2016年4月2.05,"5,705,976.00",0.0975,0.1282,0.0946,0.1097,0.11,"5,075","6,410",0.3073,0.0001,0.753,2.266,0.227,-0.237,0.17
2016/3/17,10000578,2.1,50ETF购2016年4月2.10,"8,217,164.00",0.0715,0.0967,0.0684,0.0844,0.0844,"9,977","11,994",0.2805,0.0001,0.612,2.402,0.276,-0.304,0.139
2016/3/17,10000579,2.15,50ETF购2016年4月2.15,"6,160,344.00",0.05,0.0716,0.048,0.0589,0.0589,"10,153","10,625",0.2606,0.0001,0.488,2.483,0.287,-0.31,0.112
2016/3/17,10000580,1.95,50ETF沽2016年4月1.95,"1,194,353.00",0.04,0.04,0.0257,0.0316,0.0316,"3,820","6,685",0.2178,0.0001,-0.205,1.099,0.204,-0.308,-0.053
2016/3/17,10000581,2,50ETF沽2016年4月2.00,"2,589,531.00",0.0545,0.0545,0.0359,0.0442,0.0442,"5,998","7,766",0.243,0.0001,-0.267,1.29,0.236,-0.35,-0.07
2016/3/17,10000582,2.05,50ETF沽2016年4月2.05,"3,336,875.00",0.0743,0.0743,0.0501,0.0612,0.0612,"5,505","9,624",0.2741,0.0001,-0.339,1.438,0.263,-0.386,-0.089
2016/3/17,10000583,2.1,50ETF沽2016年4月2.10,"4,629,948.00",0.0976,0.098,0.0701,0.0828,0.0828,"5,620","6,924",0.3071,0.0001,-0.415,1.524,0.281,-0.41,-0.11
2016/3/17,10000584,2.15,50ETF沽2016年4月2.15,"5,377,567.00",0.128,0.128,0.0941,0.109,0.109,"5,028","4,666",0.3452,0.0001,-0.492,1.54,0.287,-0.42,-0.132
2016/3/17,10000585,1.85,50ETF购2016年4月1.85,"3,997,525.00",0.2456,0.29,0.242,0.2655,0.282,"1,506","2,793",0.4985,0.0715,1,0,0,-0.054,0.21
2016/3/17,10000586,1.9,50ETF购2016年4月1.90,"2,789,585.00",0.2051,0.2444,0.2021,0.221,0.232,"1,262","1,672",0.4485,0.0215,1,0,0,-0.055,0.216
2016/3/17,10000587,1.85,50ETF沽2016年4月1.85,"1,115,000.00",0.0215,0.0215,0.0124,0.0148,0.0148,"7,202","15,604",0.1789,0.0001,-0.109,0.706,0.135,-0.211,-0.028
2016/3/17,10000588,1.9,50ETF沽2016年4月1.90,"735,981.00",0.0292,0.0292,0.0178,0.0225,0.0225,"3,299","6,314",0.1964,0.0001,-0.155,0.899,0.171,-0.266,-0.04
2016/3/17,10000589,2.2,50ETF购2016年4月2.20,"3,470,857.00",0.0356,0.0503,0.0341,0.0414,0.0414,"8,092","8,327",0.2415,0.0001,0.374,2.276,0.273,-0.299,0.086
2016/3/17,10000590,2.2,50ETF沽2016年4月2.20,"3,596,249.00",0.1604,0.1604,0.121,0.1423,0.1423,"2,612","3,063",0.3815,0.0001,-0.563,1.459,0.283,-0.428,-0.153
2016/3/17,10000591,2.2,50ETF购2016年9月2.20,"580,748.00",0.1,0.115,0.1,0.115,0.115,528,"2,339",0.3095,0.0001,0.49,1.222,0.626,-0.147,0.504
2016/3/17,10000592,2.2,50ETF沽2016年9月2.20,"654,857.00",0.2852,0.3155,0.2852,0.2949,0.2901,216,994,0.5191,0.0921,-0.456,0.581,0.622,-0.213,-0.683
2016/3/17,10000593,2.25,50ETF购2016年4月2.25,"1,301,961.00",0.0233,0.0352,0.0106,0.0285,0.0288,"4,549","2,389",0.2083,0.0001,0.28,1.948,0.242,-0.272,0.065
2016/3/17,10000594,2.25,50ETF沽2016年4月2.25,"2,853,635.00",0.1975,0.1975,0.1507,0.179,0.179,"1,628","1,090",0.4126,0.0001,-0.624,1.345,0.273,-0.426,-0.172
2016/3/17,10000595,2.25,50ETF购2016年9月2.25,"461,272.00",0.0883,0.0986,0.0872,0.0936,0.0936,503,400,0.2848,0.0001,0.43,1.219,0.616,-0.141,0.446
2016/3/17,10000596,2.25,50ETF沽2016年9月2.25,"1,592,657.00",0.3365,0.3553,0.3194,0.3289,0.3192,475,355,0.5485,0.1215,-0.484,0.585,0.625,-0.211,-0.732
2016/3/16,10000287,2.65,50ETF购2016年3月2.65,33,0.0002,0.0003,0.0002,0.0002,0.0001,16,"3,557",0.1547,0.0001,0.001,0.027,0.001,-0.016,0
2016/3/16,10000288,2.7,50ETF购2016年3月2.70,28,0.0003,0.0003,0.0001,0.0001,0.0001,22,"3,752",0.1497,0.0001,0,0.012,0.001,-0.007,0
