date,optionID,optionK,optionName,volumeValue,open,high,low,close,SettlementPrice,volume,open interest,uplimit,downlimit,Delta,Gamma,Vega,Theta,Rho
2017/12/27,10001087,2.9,50ETF购2017年12月2.90,"603,845.00",0.0079,0.008,0.0001,0.0002,0,"34,530","40,996",0.2965,0.0001,,,,,
2017/12/27,10001088,2.95,50ETF购2017年12月2.95,"8,643.00",0.0006,0.0006,0.0001,0.0002,0,"4,938","30,183",0.2843,0.0001,,,,,
2017/12/27,10001089,3,50ETF购2017年12月3.00,"2,727.00",0.0005,0.0006,0.0001,0.0001,0,"2,378","26,660",0.2787,0.0001,,,,,
2017/12/27,10001090,2.8,50ETF沽2017年12月2.80,"7,868.00",0.0002,0.0004,0.0001,0.0001,0,"4,972","24,946",0.2708,0.0001,,,,,
2017/12/27,10001091,2.85,50ETF沽2017年12月2.85,"4,270,545.00",0.0007,0.0425,0.0005,0.0321,0.016,"53,156","2,702",0.2817,0.0001,,,,,
2017/12/27,10001092,2.9,50ETF沽2017年12月2.90,"15,927,881.00",0.015,0.0894,0.0148,0.0886,0.066,"43,854","5,815",0.3053,0.0001,,,,,
2017/12/27,10001093,2.95,50ETF沽2017年12月2.95,"5,880,887.00",0.0574,0.1444,0.0574,0.1341,0.116,"6,567","1,279",0.3463,0.0001,,,,,
2017/12/27,10001094,3,50ETF沽2017年12月3.00,"3,733,669.00",0.1085,0.1811,0.1084,0.1692,0.166,"2,661",366,0.398,0.0001,,,,,
2017/12/27,10001095,2.8,50ETF购2018年1月2.80,"32,271,494.00",0.1276,0.1276,0.0776,0.0817,0.0817,"32,400","27,840",0.414,0.0001,0.617,2.561,0.299,-0.419,0.128
2017/12/27,10001096,2.85,50ETF购2018年1月2.85,"53,288,338.00",0.0898,0.0898,0.0524,0.0547,0.0547,"78,443","49,646",0.3775,0.0001,0.484,2.703,0.313,-0.422,0.101
2017/12/27,10001097,2.9,50ETF购2018年1月2.90,"48,375,041.00",0.0593,0.0599,0.0349,0.0376,0.0376,"102,089","91,743",0.3471,0.0001,0.362,2.418,0.294,-0.408,0.076
2017/12/27,10001098,2.95,50ETF购2018年1月2.95,"14,934,037.00",0.0396,0.0397,0.0232,0.0242,0.0242,"47,839","60,479",0.3229,0.0001,0.258,2.042,0.253,-0.353,0.054
2017/12/27,10001099,3,50ETF购2018年1月3.00,"9,671,434.00",0.0262,0.0264,0.0156,0.0168,0.0168,"47,632","74,863",0.3036,0.0001,0.185,1.595,0.209,-0.306,0.039
2017/12/27,10001100,2.8,50ETF沽2018年1月2.80,"7,578,029.00",0.0108,0.03,0.0098,0.0293,0.0293,"40,814","57,521",0.2811,0.0001,-0.357,3.184,0.293,-0.254,-0.08
2017/12/27,10001101,2.85,50ETF沽2018年1月2.85,"24,475,005.00",0.0226,0.0537,0.0224,0.0523,0.0523,"66,062","52,448",0.3037,0.0001,-0.524,3.378,0.313,-0.261,-0.118
2017/12/27,10001102,2.9,50ETF沽2018年1月2.90,"47,709,185.00",0.0417,0.0855,0.0417,0.0833,0.0833,"77,517","44,316",0.3324,0.0001,-0.684,3.018,0.279,-0.214,-0.155
2017/12/27,10001103,2.95,50ETF沽2018年1月2.95,"25,476,351.00",0.0718,0.1237,0.0718,0.1201,0.1201,"26,124","15,211",0.3623,0.0001,-0.823,2.291,0.204,-0.12,-0.188
2017/12/27,10001104,3,50ETF沽2018年1月3.00,"20,180,967.00",0.1105,0.1655,0.1093,0.164,0.166,"14,869","15,957",0.3994,0.0001,-0.889,1.519,0.149,-0.075,-0.206
2017/12/27,10001105,2.8,50ETF购2018年3月2.80,"4,048,633.00",0.1819,0.1819,0.1384,0.1421,0.1421,"2,546","4,289",0.4725,0.0001,0.596,1.367,0.548,-0.265,0.386
2017/12/27,10001106,2.85,50ETF购2018年3月2.85,"4,022,119.00",0.149,0.149,0.1095,0.1135,0.1135,"3,300","9,010",0.4358,0.0001,0.526,1.438,0.563,-0.261,0.344
2017/12/27,10001107,2.9,50ETF购2018年3月2.90,"5,278,971.00",0.117,0.1172,0.087,0.0905,0.0905,"5,267","10,340",0.4061,0.0001,0.455,1.439,0.561,-0.254,0.299
2017/12/27,10001108,2.95,50ETF购2018年3月2.95,"2,594,286.00",0.0935,0.0935,0.0693,0.0717,0.0717,"3,153","9,070",0.3773,0.0001,0.387,1.386,0.542,-0.242,0.255
2017/12/27,10001109,3,50ETF购2018年3月3.00,"2,415,156.00",0.075,0.075,0.0553,0.0561,0.0561,"3,666","11,511",0.3529,0.0001,0.323,1.297,0.508,-0.224,0.214
2017/12/27,10001110,2.8,50ETF沽2018年3月2.80,"1,481,862.00",0.034,0.0576,0.0338,0.0566,0.0566,"3,237","8,046",0.3041,0.0001,-0.38,1.87,0.539,-0.122,-0.283
2017/12/27,10001111,2.85,50ETF沽2018年3月2.85,"2,084,541.00",0.0488,0.0796,0.0488,0.0789,0.0789,"3,319","7,262",0.3297,0.0001,-0.476,1.962,0.564,-0.12,-0.356
2017/12/27,10001112,2.9,50ETF沽2018年3月2.90,"2,338,853.00",0.0709,0.1077,0.0703,0.1061,0.1061,"2,714","7,520",0.3593,0.0001,-0.573,1.939,0.555,-0.108,-0.431
2017/12/27,10001113,2.95,50ETF沽2018年3月2.95,"2,320,651.00",0.0974,0.1384,0.0964,0.1361,0.1361,"1,935","5,274",0.3858,0.0001,-0.669,1.842,0.513,-0.084,-0.507
2017/12/27,10001114,3,50ETF沽2018年3月3.00,"1,779,359.00",0.1307,0.1738,0.1275,0.1715,0.1715,"1,187","7,208",0.4155,0.0001,-0.756,1.622,0.444,-0.054,-0.577
2017/12/27,10001115,2.8,50ETF购2018年6月2.80,"2,131,241.00",0.2509,0.2509,0.2074,0.2097,0.2105,942,"2,572",0.539,0.0001,0.599,0.899,0.774,-0.21,0.743
2017/12/27,10001116,2.85,50ETF购2018年6月2.85,"1,590,828.00",0.2174,0.2174,0.1789,0.182,0.182,823,"5,390",0.5067,0.0001,0.554,0.936,0.791,-0.208,0.692
2017/12/27,10001117,2.9,50ETF购2018年6月2.90,"1,901,371.00",0.185,0.1889,0.1534,0.1571,0.1573,"1,128","5,008",0.4779,0.0001,0.507,0.953,0.798,-0.205,0.638
2017/12/27,10001118,2.95,50ETF购2018年6月2.95,"1,213,757.00",0.1625,0.1626,0.1328,0.135,0.1355,839,"1,952",0.4471,0.0001,0.46,0.953,0.794,-0.2,0.583
2017/12/27,10001119,3,50ETF购2018年6月3.00,"1,827,033.00",0.1383,0.1391,0.115,0.1163,0.1174,"1,454","5,444",0.4192,0.0001,0.416,0.932,0.78,-0.195,0.53
2017/12/27,10001120,2.8,50ETF沽2018年6月2.80,"1,771,804.00",0.0624,0.0844,0.0618,0.0843,0.0843,"2,529","4,234",0.3321,0.0001,-0.38,1.277,0.762,-0.08,-0.578
2017/12/27,10001121,2.85,50ETF沽2018年6月2.85,"1,594,829.00",0.08,0.1053,0.0782,0.1051,0.1051,"1,694","4,817",0.3592,0.0001,-0.445,1.343,0.791,-0.077,-0.681
2017/12/27,10001122,2.9,50ETF沽2018年6月2.90,"1,368,064.00",0.0998,0.1299,0.0981,0.129,0.129,"1,197","3,214",0.3872,0.0001,-0.512,1.375,0.798,-0.07,-0.788
2017/12/27,10001123,2.95,50ETF沽2018年6月2.95,"1,125,141.00",0.1216,0.1571,0.1216,0.1563,0.1563,804,"1,775",0.4115,0.0001,-0.58,1.366,0.782,-0.059,-0.898
2017/12/27,10001124,3,50ETF沽2018年6月3.00,"1,955,509.00",0.1503,0.1878,0.149,0.1872,0.1872,"1,193","3,010",0.4381,0.0001,-0.646,1.314,0.744,-0.047,-1.006
2017/12/27,10001125,2.75,50ETF购2017年12月2.75,"3,906,236.00",0.1406,0.1406,0.0599,0.0665,0.084,"3,946","1,547",0.4323,0.0001,,,,,
2017/12/27,10001126,2.75,50ETF沽2017年12月2.75,"3,519.00",0.0002,0.0002,0.0001,0.0001,0,"2,937","15,594",0.2608,0.0001,,,,,
2017/12/27,10001127,2.75,50ETF购2018年1月2.75,"27,497,253.00",0.1682,0.1698,0.1132,0.118,0.118,"19,642","18,224",0.4574,0.0001,0.727,2.092,0.261,-0.401,0.149
2017/12/27,10001128,2.75,50ETF沽2018年1月2.75,"1,622,990.00",0.0045,0.0143,0.0043,0.0139,0.0139,"18,870","42,086",0.2651,0.0001,-0.207,2.486,0.224,-0.196,-0.046
2017/12/27,10001129,2.75,50ETF购2018年3月2.75,"1,926,423.00",0.2187,0.2187,0.1716,0.1734,0.1734,"1,024","4,173",0.508,0.0001,0.662,1.267,0.517,-0.261,0.425
2017/12/27,10001130,2.75,50ETF沽2018年3月2.75,"641,945.00",0.0225,0.0404,0.0222,0.0398,0.0398,"2,217","7,172",0.283,0.0001,-0.292,1.658,0.486,-0.117,-0.216
2017/12/27,10001131,2.75,50ETF购2018年6月2.75,"417,501.00",0.2861,0.2861,0.2396,0.2444,0.2428,164,896,0.5749,0.0001,0.642,0.844,0.747,-0.212,0.787
2017/12/27,10001132,2.75,50ETF沽2018年6月2.75,"608,019.00",0.0485,0.0671,0.0485,0.0671,0.0671,"1,008","3,678",0.3089,0.0001,-0.319,1.177,0.715,-0.08,-0.484
2017/12/27,10001133,2.7,50ETF购2017年12月2.70,"927,625.00",0.1895,0.1895,0.11,0.1179,0.134,625,697,0.4823,0.0001,,,,,
2017/12/27,10001134,2.7,50ETF沽2017年12月2.70,433,0.0001,0.0002,0.0001,0.0001,0,357,"2,107",0.2508,0.0001,,,,,
2017/12/27,10001135,2.7,50ETF购2018年1月2.70,"15,445,253.00",0.2143,0.2162,0.1548,0.155,0.155,"8,450","6,241",0.5048,0.0001,0.829,1.632,0.2,-0.322,0.168
2017/12/27,10001136,2.7,50ETF沽2018年1月2.70,"386,384.00",0.0022,0.007,0.0016,0.0066,0.0066,"9,709","12,984",0.2527,0.0001,-0.11,1.58,0.148,-0.137,-0.025
2017/12/27,10001137,2.7,50ETF购2018年3月2.70,"875,463.00",0.2526,0.2526,0.2081,0.2114,0.2096,381,564,0.5502,0.0001,0.719,1.126,0.477,-0.256,0.456
2017/12/27,10001138,2.7,50ETF沽2018年3月2.70,"327,951.00",0.0143,0.0278,0.0143,0.0278,0.0278,"1,645","3,448",0.2654,0.0001,-0.217,1.384,0.416,-0.107,-0.161
2017/12/27,10001139,2.7,50ETF购2018年6月2.70,"723,732.00",0.3236,0.3253,0.2769,0.2769,0.2769,232,423,0.6123,0.0337,0.682,0.785,0.714,-0.211,0.826
2017/12/27,10001140,2.7,50ETF沽2018年6月2.70,"283,977.00",0.0386,0.0534,0.0386,0.0523,0.0537,642,629,0.2889,0.0001,-0.265,1.051,0.655,-0.079,-0.401
2017/12/26,10000887,2.209,50ETF购2017年12月2.209A,"1,342,137.00",0.6789,0.6843,0.6663,0.6795,0.684,195,473,0.9546,0.3794,1,0,0,-0.065,0.006
2017/12/26,10000888,2.258,50ETF购2017年12月2.258A,"2,240,235.00",0.6144,0.6353,0.6106,0.6311,0.635,354,429,0.9056,0.3304,1,0,0,-0.066,0.006
2017/12/26,10000889,2.307,50ETF购2017年12月2.307A,"1,095,687.00",0.5744,0.5864,0.5647,0.5835,0.586,187,626,0.8566,0.2814,1,0,0,-0.067,0.006
2017/12/26,10000890,2.356,50ETF购2017年12月2.356A,"2,865,024.00",0.5292,0.537,0.5144,0.5329,0.537,534,839,0.8076,0.2324,1,0,0,-0.069,0.006
2017/12/26,10000891,2.405,50ETF购2017年12月2.405A,"2,312,800.00",0.4771,0.4881,0.464,0.4836,0.488,475,"1,491",0.7586,0.1834,1,0,0,-0.07,0.007
2017/12/26,10000892,2.209,50ETF沽2017年12月2.209A,306,0.0001,0.0001,0.0001,0.0001,0.0001,300,"9,625",0.1544,0.0001,0,0.004,0,-0.039,0
2017/12/26,10000893,2.258,50ETF沽2017年12月2.258A,794,0.0001,0.0001,0.0001,0.0001,0.0001,780,"6,910",0.1642,0.0001,-0.001,0.011,0,-0.1,0
2017/12/26,10000894,2.307,50ETF沽2017年12月2.307A,"5,130.00",0.0001,0.0002,0.0001,0.0001,0.0001,"4,580","7,270",0.174,0.0001,-0.002,0.025,0.001,-0.231,0
2017/12/26,10000895,2.356,50ETF沽2017年12月2.356A,"1,110.00",0.0001,0.0001,0.0001,0.0001,0.0001,"1,090","9,232",0.1838,0.0001,-0.001,0.014,0,-0.09,0
2017/12/26,10000896,2.405,50ETF沽2017年12月2.405A,"1,353.00",0.0001,0.0002,0.0001,0.0001,0.0001,"1,327","13,424",0.1936,0.0001,-0.002,0.036,0.001,-0.232,0
2017/12/26,10000897,2.16,50ETF购2017年12月2.16A,"3,926,180.00",0.7189,0.7329,0.7083,0.7294,0.733,534,"1,862",1.0036,0.4284,1,0,0,-0.063,0.006
2017/12/26,10000898,2.16,50ETF沽2017年12月2.16A,380,0.0001,0.0001,0.0001,0.0001,0.0001,373,"16,047",0.1446,0.0001,0,0.001,0,-0.014,0
2017/12/26,10000899,2.455,50ETF购2017年12月2.455A,"1,984,985.00",0.43,0.4373,0.4127,0.4333,0.438,457,"1,461",0.7086,0.1334,1,0,0,-0.072,0.007
2017/12/26,10000900,2.455,50ETF沽2017年12月2.455A,888,0.0001,0.0002,0.0001,0.0001,0.0001,813,"10,541",0.2036,0.0001,-0.002,0.044,0.001,-0.233,0
2017/12/26,10000915,2.504,50ETF购2017年12月2.504A,"1,477,443.00",0.38,0.3856,0.3674,0.384,0.389,384,"1,436",0.6596,0.0844,1,0,0,-0.073,0.007
2017/12/26,10000916,2.504,50ETF沽2017年12月2.504A,271,0.0001,0.0002,0.0001,0.0001,0.0001,216,"13,203",0.2134,0.0001,0,0,0,0,0
2017/12/26,10000923,2.553,50ETF购2017年12月2.553A,"2,583,307.00",0.3301,0.3397,0.3162,0.3357,0.34,774,"1,677",0.6106,0.0354,1,0,0,-0.075,0.007
2017/12/26,10000924,2.553,50ETF沽2017年12月2.553A,326,0.0001,0.0002,0.0001,0.0001,0.0001,211,"11,799",0.2232,0.0001,0,0,0,0,0
2017/12/26,10000931,2.602,50ETF购2017年12月2.602A,"3,744,697.00",0.2738,0.2908,0.2675,0.2871,0.291,"1,315","1,523",0.5616,0.0001,1,0,0,-0.076,0.007
2017/12/26,10000932,2.602,50ETF沽2017年12月2.602A,191,0.0001,0.0002,0.0001,0.0001,0.0001,138,"12,154",0.233,0.0001,0,0.002,0,-0.002,0
2017/12/26,10000951,2.651,50ETF购2017年12月2.651A,"3,284,809.00",0.2242,0.242,0.219,0.2374,0.242,"1,409","1,993",0.5126,0.0001,1,0,0,-0.078,0.007
2017/12/26,10000952,2.651,50ETF沽2017年12月2.651A,155,0.0001,0.0002,0.0001,0.0002,0.0001,89,"24,103",0.2428,0.0001,0,0.021,0,-0.022,0
2017/12/26,10000959,2.7,50ETF购2017年12月2.70A,"3,735,669.00",0.175,0.1933,0.17,0.1893,0.193,"2,002","2,357",0.4636,0.0001,1,0,0,-0.079,0.007
2017/12/26,10000960,2.7,50ETF沽2017年12月2.70A,"2,303.00",0.0001,0.0002,0.0001,0.0001,0.0001,"1,323","34,778",0.2526,0.0001,-0.004,0.165,0.002,-0.176,0
2017/12/26,10000967,2.749,50ETF购2017年12月2.749A,"3,650,473.00",0.1258,0.1443,0.1195,0.1401,0.144,"2,684","3,664",0.4146,0.0001,1,0,0,-0.08,0.008
2017/12/26,10000968,2.749,50ETF沽2017年12月2.749A,"2,673.00",0.0001,0.0002,0.0001,0.0001,0.0001,"2,333","35,608",0.2624,0.0001,0,0.007,0,-0.002,0
2017/12/26,10000969,2.553,50ETF购2018年3月2.553A,"1,652,181.00",0.3819,0.3983,0.3697,0.3983,0.3983,416,"2,662",0.6654,0.0902,0.837,0.585,0.357,-0.264,0.51
2017/12/26,10000970,2.602,50ETF购2018年3月2.602A,"1,406,589.00",0.3354,0.3517,0.3259,0.3517,0.3517,403,"2,092",0.6198,0.0446,0.819,0.678,0.382,-0.262,0.509
2017/12/26,10000971,2.651,50ETF购2018年3月2.651A,"1,600,152.00",0.2899,0.306,0.2791,0.306,0.306,532,"3,869",0.5734,0.0001,0.796,0.791,0.412,-0.26,0.503
2017/12/26,10000972,2.7,50ETF购2018年3月2.70A,"2,246,522.00",0.2431,0.2653,0.2393,0.2609,0.2609,868,"6,607",0.5327,0.0001,0.767,0.931,0.444,-0.256,0.494
2017/12/26,10000973,2.749,50ETF购2018年3月2.749A,"1,468,059.00",0.2031,0.2225,0.1999,0.2195,0.2195,669,"7,369",0.4921,0.0001,0.727,1.083,0.483,-0.258,0.475
2017/12/26,10000974,2.553,50ETF沽2018年3月2.553A,"72,356.00",0.006,0.0063,0.0047,0.0048,0.0048,"1,309","11,725",0.2294,0.0001,-0.046,0.416,0.141,-0.041,-0.035
2017/12/26,10000975,2.602,50ETF沽2018年3月2.602A,"77,479.00",0.0086,0.0092,0.0071,0.0071,0.0071,975,"11,502",0.2418,0.0001,-0.067,0.579,0.189,-0.052,-0.051
2017/12/26,10000976,2.651,50ETF沽2018年3月2.651A,"111,501.00",0.0123,0.013,0.0094,0.0094,0.0094,"1,003","16,429",0.2552,0.0001,-0.091,0.776,0.238,-0.061,-0.069
2017/12/26,10000977,2.7,50ETF沽2018年3月2.70A,"309,528.00",0.019,0.019,0.0143,0.0147,0.0147,"1,843","15,666",0.2714,0.0001,-0.134,1.048,0.314,-0.077,-0.101
2017/12/26,10000978,2.749,50ETF沽2018年3月2.749A,"204,056.00",0.0258,0.0276,0.0215,0.0224,0.0223,804,"13,287",0.2899,0.0001,-0.191,1.352,0.395,-0.092,-0.145
2017/12/26,10000983,2.798,50ETF购2017年12月2.798A,"7,300,312.00",0.0768,0.0963,0.071,0.0902,0.095,"8,468","5,250",0.3681,0.0001,1,0,0,-0.082,0.008
2017/12/26,10000984,2.798,50ETF沽2017年12月2.798A,"6,833.00",0.0003,0.0005,0.0001,0.0001,0.0001,"2,050","24,307",0.2723,0.0001,-0.006,0.461,0.003,-0.127,0
2017/12/26,10000985,2.798,50ETF购2018年3月2.798A,"1,782,321.00",0.1671,0.1853,0.1637,0.182,0.1832,"1,002","8,020",0.4559,0.0001,0.674,1.22,0.524,-0.263,0.445
2017/12/26,10000986,2.798,50ETF沽2018年3月2.798A,"789,827.00",0.0382,0.0415,0.0328,0.0328,0.033,"2,034","9,709",0.3124,0.0001,-0.264,1.657,0.474,-0.104,-0.2
2017/12/26,10000987,2.504,50ETF购2018年3月2.504A,"1,268,059.00",0.4328,0.4453,0.4188,0.445,0.445,292,"1,656",0.7113,0.1361,0.853,0.509,0.334,-0.265,0.51
2017/12/26,10000988,2.504,50ETF沽2018年3月2.504A,"68,665.00",0.0044,0.0044,0.0033,0.0034,0.0034,"1,802","14,422",0.2175,0.0001,-0.033,0.302,0.107,-0.033,-0.025
2017/12/26,10000989,2.455,50ETF购2018年3月2.455A,"4,523,126.00",0.4795,0.4946,0.466,0.493,0.493,922,"8,133",0.7629,0.1877,0.865,0.446,0.316,-0.269,0.507
2017/12/26,10000990,2.455,50ETF沽2018年3月2.455A,"63,477.00",0.0034,0.0037,0.0026,0.0032,0.0032,"2,027","23,507",0.2068,0.0001,-0.029,0.244,0.095,-0.032,-0.022
2017/12/26,10001007,2.847,50ETF购2017年12月2.847A,"9,642,459.00",0.0323,0.0528,0.0256,0.0439,0.046,"25,238","11,534",0.3204,0.0001,1,0,0,-0.083,0.008
2017/12/26,10001008,2.847,50ETF沽2017年12月2.847A,"371,106.00",0.0028,0.0042,0.0006,0.0009,0.0009,"16,549","26,554",0.2844,0.0001,-0.064,4.089,0.019,-0.702,-0.001
2017/12/26,10001009,2.847,50ETF购2018年3月2.847A,"1,114,172.00",0.136,0.152,0.132,0.1489,0.1489,776,"11,928",0.4241,0.0001,0.613,1.354,0.556,-0.262,0.41
2017/12/26,10001010,2.847,50ETF沽2018年3月2.847A,"292,595.00",0.0548,0.0587,0.0478,0.0482,0.048,534,"8,822",0.339,0.0001,-0.351,1.912,0.539,-0.112,-0.268
2017/12/26,10001025,2.651,50ETF购2018年6月2.651A,"1,182,581.00",0.3519,0.3666,0.343,0.3659,0.3659,327,"4,270",0.6306,0.0554,0.748,0.628,0.654,-0.214,0.902
2017/12/26,10001026,2.7,50ETF购2018年6月2.70A,"218,643.00",0.3082,0.324,0.3049,0.323,0.323,68,"2,068",0.5907,0.0155,0.722,0.703,0.687,-0.211,0.887
2017/12/26,10001027,2.749,50ETF购2018年6月2.749A,"440,902.00",0.269,0.2833,0.2685,0.2833,0.2856,158,"2,323",0.5551,0.0001,0.689,0.769,0.724,-0.212,0.857
2017/12/26,10001028,2.798,50ETF购2018年6月2.798A,"258,559.00",0.2415,0.2537,0.2344,0.2522,0.2522,103,"2,726",0.5209,0.0001,0.651,0.826,0.758,-0.213,0.818
2017/12/26,10001029,2.847,50ETF购2018年6月2.847A,"1,104,714.00",0.1999,0.2221,0.1999,0.2193,0.2193,511,"4,835",0.4907,0.0001,0.61,0.883,0.786,-0.211,0.776
2017/12/26,10001030,2.651,50ETF沽2018年6月2.651A,"356,929.00",0.0349,0.0349,0.0296,0.0299,0.0299,"1,084","17,902",0.2776,0.0001,-0.164,0.773,0.507,-0.064,-0.253
2017/12/26,10001031,2.7,50ETF沽2018年6月2.70A,"307,878.00",0.0428,0.0435,0.0379,0.0382,0.0382,727,"8,173",0.2967,0.0001,-0.204,0.905,0.58,-0.07,-0.314
2017/12/26,10001032,2.749,50ETF沽2018年6月2.749A,"179,446.00",0.0557,0.0557,0.0476,0.0476,0.048,343,"4,028",0.3175,0.0001,-0.249,1.044,0.649,-0.074,-0.385
2017/12/26,10001033,2.798,50ETF沽2018年6月2.798A,"415,472.00",0.0661,0.0684,0.0608,0.0608,0.0608,607,"5,566",0.3414,0.0001,-0.302,1.173,0.714,-0.076,-0.468
2017/12/26,10001034,2.847,50ETF沽2018年6月2.847A,"322,969.00",0.0879,0.0881,0.077,0.0775,0.0775,385,"8,097",0.3687,0.0001,-0.362,1.276,0.768,-0.077,-0.564
2017/12/26,10001037,2.896,50ETF购2017年12月2.896A,"2,808,762.00",0.0065,0.0119,0.005,0.0086,0.0086,"34,517","28,947",0.292,0.0001,0.457,16.093,0.06,-1.822,0.004
2017/12/26,10001038,2.896,50ETF沽2017年12月2.896A,"8,174,369.00",0.0249,0.0307,0.0125,0.014,0.014,"38,298","17,030",0.3128,0.0001,-0.533,12.67,0.06,-2.231,-0.004
2017/12/26,10001039,2.896,50ETF购2018年3月2.896A,"1,128,680.00",0.1098,0.1227,0.105,0.1209,0.1201,968,"7,574",0.3947,0.0001,0.545,1.434,0.576,-0.26,0.368
2017/12/26,10001040,2.896,50ETF沽2018年3月2.896A,"508,730.00",0.079,0.0802,0.0679,0.0684,0.0684,668,"3,919",0.3663,0.0001,-0.449,2.048,0.575,-0.112,-0.345
2017/12/26,10001041,2.896,50ETF购2018年6月2.896A,"972,066.00",0.1728,0.193,0.1728,0.1913,0.1909,521,"5,319",0.4611,0.0001,0.566,0.921,0.806,-0.21,0.726
2017/12/26,10001042,2.896,50ETF沽2018年6月2.896A,"358,309.00",0.1059,0.1071,0.096,0.096,0.0962,347,"2,296",0.3954,0.0001,-0.426,1.36,0.803,-0.074,-0.666
2017/12/26,10001045,2.946,50ETF购2017年12月2.946A,"167,518.00",0.0009,0.0013,0.0005,0.0009,0.0009,"19,234","47,745",0.2815,0.0001,0.064,3.673,0.019,-0.794,0.001
2017/12/26,10001046,2.946,50ETF沽2017年12月2.946A,"5,157,177.00",0.0707,0.0778,0.0517,0.0556,0.0556,"8,053","7,245",0.3576,0.0001,-0.877,4.549,0.031,-1.594,-0.007
2017/12/26,10001047,2.946,50ETF购2018年3月2.946A,"1,016,755.00",0.0893,0.0985,0.083,0.0957,0.0957,"1,101","9,337",0.367,0.0001,0.473,1.455,0.578,-0.253,0.321
2017/12/26,10001048,2.946,50ETF沽2018年3月2.946A,"423,505.00",0.1066,0.1078,0.0927,0.0936,0.0936,416,"3,693",0.3931,0.0001,-0.552,2.074,0.575,-0.1,-0.426
2017/12/26,10001049,2.946,50ETF购2018年6月2.946A,"527,669.00",0.1493,0.1673,0.1493,0.1645,0.1645,321,"5,338",0.4318,0.0001,0.519,0.946,0.816,-0.206,0.672
2017/12/26,10001050,2.946,50ETF沽2018年6月2.946A,"565,253.00",0.1375,0.152,0.1203,0.1206,0.1206,434,"2,361",0.4202,0.0001,-0.494,1.386,0.817,-0.069,-0.777
2017/12/26,10001053,3.044,50ETF购2017年12月3.044A,"2,104.00",0.0001,0.0002,0.0001,0.0001,0.0001,"1,716","61,051",0.271,0.0001,0,0.009,0,-0.002,0
2017/12/26,10001054,3.044,50ETF沽2017年12月3.044A,"9,462,283.00",0.1674,0.1739,0.1483,0.1532,0.1532,"5,816","4,974",0.4556,0.0001,-0.941,1.26,0.018,-1.899,-0.008
2017/12/26,10001055,3.044,50ETF购2018年3月3.044A,"1,099,607.00",0.0561,0.0634,0.0524,0.0608,0.0608,"1,827","12,615",0.3251,0.0001,0.342,1.326,0.534,-0.229,0.234
2017/12/26,10001056,3.044,50ETF沽2018年3月3.044A,"769,297.00",0.1718,0.1743,0.1558,0.1559,0.1563,461,"4,786",0.4588,0.0001,-0.743,1.754,0.468,-0.05,-0.581
2017/12/26,10001057,3.044,50ETF购2018年6月3.044A,"1,201,199.00",0.1119,0.1262,0.1103,0.1241,0.1241,977,"10,363",0.3831,0.0001,0.43,0.934,0.805,-0.198,0.562
2017/12/26,10001058,3.044,50ETF沽2018年6月3.044A,"802,664.00",0.1913,0.1953,0.1762,0.1772,0.1772,424,"9,014",0.4793,0.0001,-0.625,1.331,0.777,-0.05,-0.995
2017/12/26,10001061,3.142,50ETF购2017年12月3.142A,"1,264.00",0.0001,0.0002,0.0001,0.0001,0.0001,"1,128","69,464",0.2611,0.0001,0.001,0.042,0,-0.045,0
2017/12/26,10001062,3.142,50ETF沽2017年12月3.142A,"12,630,375.00",0.28,0.28,0.2473,0.251,0.251,"4,738","10,829",0.5536,0.0001,-0.959,0.646,0.013,-2.061,-0.008
2017/12/26,10001063,3.142,50ETF购2018年3月3.142A,"507,796.00",0.034,0.0412,0.034,0.0392,0.0392,"1,311","23,867",0.2955,0.0001,0.239,1.082,0.451,-0.196,0.165
2017/12/26,10001064,3.142,50ETF沽2018年3月3.142A,"1,835,593.00",0.2486,0.2529,0.2313,0.2325,0.251,737,"4,209",0.5536,0.0001,-0.806,1.143,0.399,-0.056,-0.651
2017/12/26,10001065,3.142,50ETF购2018年6月3.142A,"550,468.00",0.0878,0.0962,0.0861,0.0952,0.0952,596,"10,107",0.3464,0.0001,0.351,0.862,0.76,-0.186,0.462
2017/12/26,10001066,3.142,50ETF沽2018年6月3.142A,"828,666.00",0.259,0.26,0.2432,0.2441,0.251,321,"4,053",0.5536,0.0001,-0.727,1.11,0.681,-0.03,-1.181
2017/12/26,10001067,3.24,50ETF购2017年12月3.24A,"1,445.00",0.0001,0.0002,0.0001,0.0001,0.0001,"1,374","30,039",0.2513,0.0001,0,0.001,0,-0.001,0
2017/12/26,10001068,3.24,50ETF沽2017年12月3.24A,"3,299,507.00",0.3581,0.3703,0.3452,0.349,0.349,912,"3,805",0.6516,0.0764,-0.967,0.419,0.011,-2.253,-0.009
2017/12/26,10001069,3.24,50ETF购2018年3月3.24A,"509,146.00",0.0227,0.0274,0.0219,0.0266,0.0266,"2,010","27,903",0.2737,0.0001,0.169,0.831,0.366,-0.165,0.117
2017/12/26,10001070,3.24,50ETF沽2018年3月3.24A,"311,746.00",0.334,0.334,0.3142,0.3151,0.349,94,"3,442",0.6516,0.0764,-0.833,0.831,0.363,-0.069,-0.695
